participantId,role,lane,totalScoreRank,totalPlayerScore,objectivePlayerScore,combatPlayerScore,champLevel,win,assists,deaths,goldEarned,goldSpent,totalDamageDealt,physicalDamageDealt,magicDamageDealt,trueDamageDealt,totalDamageDealtToChampions,physicalDamageDealtToChampions,magicDamageDealtToChampions,trueDamageDealtToChampions,largestCriticalStrike,totalTimeCrowdControlDealt,timeCCingOthers,longestTimeSpentLiving,damageSelfMitigated,totalDamageTaken,physicalDamageTaken,magicalDamageTaken,trueDamageTaken,totalHeal,totalUnitsHealed,turretKills,inhibitorKills,damageDealtToTurrets,damageDealtToObjectives,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,kills,doubleKills,tripleKills,quadraKills,pentaKills,largestMultiKill,killingSprees,largestKillingSpree,visionScore,wardsPlaced,wardsKilled,sightWardsBoughtInGame,visionWardsBoughtInGame
9,SOLO,MIDDLE,0,0,0,0,11,False,1,4,6994,6125,71245,10398,60353,493,8462,661,7307,493,0,646,16,527,4874,10335,5583,3334,1418,1059,1,0,0,23,1257,149,3,3,0,3,0,0,0,0,1,1,2,17,6,2,0,3
10,DUO_CARRY,BOTTOM,0,0,0,0,9,False,3,6,5344,4300,29414,28641,608,164,5024,4251,608,164,96,806,26,321,3983,10843,7661,1960,1221,1058,3,0,0,0,0,74,4,4,0,2,0,0,0,0,1,0,0,7,4,0,0,0
1,SOLO,TOP,0,0,0,0,14,True,8,6,9423,9125,79410,17218,54115,8077,10004,2749,6781,473,79,141,38,612,24035,27522,16377,5634,5510,7841,1,0,0,120,3970,144,4,1,3,3,0,0,0,0,1,1,2,28,11,3,0,1
2,NONE,JUNGLE,0,0,0,0,13,True,13,2,9442,8075,104548,25961,70793,7793,12870,3813,7847,1209,486,644,32,537,22786,24817,18678,5058,1080,12708,5,0,0,990,4280,15,81,57,24,4,0,0,0,0,1,1,2,18,10,2,0,0
3,DUO_SUPPORT,BOTTOM,0,0,0,0,13,True,14,1,8505,7450,27865,7591,19464,810,6275,1974,3740,560,0,229,9,810,9069,12065,7903,3468,694,5188,8,0,0,1106,2382,20,1,0,1,2,0,0,0,0,1,0,0,35,13,6,0,2
4,DUO_CARRY,BOTTOM,0,0,0,0,15,True,3,0,13035,11475,152365,144914,5413,2037,13653,12624,567,461,779,168,1,0,4917,10713,8168,1984,560,2213,2,4,1,11976,18117,249,1,1,0,7,2,1,0,0,3,1,7,21,9,4,0,1
5,SOLO,MIDDLE,0,0,0,0,14,True,8,4,11934,11600,100317,13879,85643,794,19835,1472,17567,794,0,1835,26,566,13401,17652,12970,4232,449,6490,1,2,0,3229,7192,170,5,3,2,9,2,0,0,0,2,3,4,16,10,0,0,4
6,SOLO,TOP,0,0,0,0,14,False,3,7,10539,9125,120549,112463,1161,6924,23601,16298,378,6924,509,83,8,359,17270,26154,14694,10932,527,8300,7,0,0,1431,1431,197,0,0,0,7,1,0,0,0,2,2,3,17,10,1,0,1
7,NONE,JUNGLE,0,0,0,0,12,False,4,5,7898,7425,90816,70223,14103,6490,8117,5851,1739,526,0,525,19,544,14524,22882,12880,9323,679,6197,1,1,0,1058,3822,12,66,46,20,1,0,0,0,0,1,0,0,28,12,4,0,2
8,SOLO,MIDDLE,0,0,0,0,14,False,1,6,9446,8675,143936,118721,23341,1874,11366,9017,1504,844,548,259,17,679,15199,15520,7964,7048,508,503,1,1,0,3448,3448,183,34,23,11,2,0,0,0,0,1,1,2,26,11,2,0,1
9,DUO_SUPPORT,BOTTOM,0,0,0,0,10,False,6,2,7049,6735,25123,6599,18203,320,12730,1481,11248,0,0,167,73,1279,8492,9255,4055,4935,264,633,1,0,0,607,1289,17,0,0,0,1,0,0,0,0,1,0,0,48,21,3,0,6
10,DUO_CARRY,BOTTOM,0,0,0,0,12,False,3,5,9024,8900,82032,75532,6500,0,15838,12603,3234,0,637,106,8,724,10103,14356,7058,5500,1797,3460,3,1,0,1245,2004,194,0,0,0,2,0,0,0,0,1,0,0,20,9,7,0,0
1,DUO_CARRY,BOTTOM,0,0,0,0,10,False,2,3,6378,6325,61739,61489,250,0,7167,6987,179,0,0,14,1,497,5306,12916,10175,2290,450,1690,2,0,0,639,639,137,0,0,0,2,0,0,0,0,1,1,2,11,6,2,0,1
2,SOLO,TOP,0,0,0,0,13,False,1,3,6532,5225,80819,79638,856,324,8936,7755,856,324,0,359,14,510,10949,16489,13333,3155,0,6412,1,0,0,0,0,128,11,10,1,1,0,0,0,0,1,0,0,17,9,1,0,1
3,SOLO,MIDDLE,0,0,0,0,11,False,0,5,7051,6885,58869,5205,53479,184,6408,740,5668,0,470,1688,27,435,5366,13241,9306,3546,388,4097,1,0,0,459,459,117,3,3,0,3,0,0,0,0,1,1,2,16,10,2,0,2
4,NONE,JUNGLE,0,0,0,0,10,False,2,7,6227,5675,68454,57849,1374,9231,9207,7005,67,2135,253,708,14,251,6063,14991,11750,3088,152,3274,1,0,0,0,0,26,50,31,19,3,0,0,0,0,1,0,0,9,8,0,0,0
5,DUO_SUPPORT,BOTTOM,0,0,0,0,8,False,5,2,4567,3925,6573,2100,4473,0,2620,561,2058,0,0,166,26,784,2556,7111,4242,2590,278,9740,5,0,0,145,145,9,0,0,0,0,0,0,0,0,0,0,0,37,18,5,0,2
6,SOLO,TOP,0,0,0,0,13,True,3,1,8555,7225,97104,93552,2373,1178,12467,10702,1624,140,0,156,11,828,11650,12638,11111,1251,275,476,1,2,0,3459,6124,159,2,0,2,3,0,0,0,0,1,1,2,14,7,1,0,1
7,DUO_SUPPORT,BOTTOM,0,0,0,0,10,True,7,3,6271,5800,20222,3759,11386,5076,7176,1530,5547,98,0,158,19,399,4619,9171,7051,1209,911,1599,3,1,0,266,7719,10,0,0,0,2,0,0,0,0,1,0,0,27,14,3,0,4
8,NONE,JUNGLE,0,0,0,0,11,True,7,0,7396,7075,93272,16566,64517,12189,4498,358,4042,98,0,205,19,0,17504,14831,12461,1850,520,6843,1,0,0,566,18665,21,75,47,28,2,0,0,0,0,1,1,2,18,10,1,0,0
9,DUO_CARRY,BOTTOM,0,0,0,0,11,True,4,4,7654,7050,68305,64108,2836,1359,13253,11905,883,464,511,147,18,467,5779,12133,8007,3715,410,2294,2,0,0,624,4823,122,1,0,1,5,0,0,0,0,1,1,4,9,4,1,0,0
10,SOLO,MIDDLE,0,0,0,0,12,True,4,1,8971,8950,67083,61536,3468,2078,11984,10600,915,468,0,214,3,316,4326,8593,6070,2179,343,702,1,0,0,1758,1758,121,8,0,8,8,1,0,0,0,2,1,7,23,7,3,0,2
1,SOLO,MIDDLE,0,0,0,0,17,False,6,1,12376,12050,203067,21983,179832,1251,26834,1269,24661,903,619,1551,14,850,11098,18671,11156,7230,284,5244,1,0,0,0,1401,276,2,2,0,5,0,0,0,0,1,1,5,16,11,0,0,0
2,SOLO,TOP,0,0,0,0,16,False,6,0,12368,12058,239005,215937,15841,7227,19948,10994,6664,2288,1036,854,13,0,15905,25883,16259,9504,120,8738,1,0,0,0,632,260,5,4,1,2,0,0,0,0,1,1,2,16,7,2,0,1
3,DUO_SUPPORT,BOTTOM,0,0,0,0,13,False,11,7,7945,7650,12292,2392,8608,1291,3041,168,2580,291,0,134,13,830,13599,19317,10919,8330,68,4681,6,0,0,556,556,5,1,1,0,0,0,0,0,0,0,0,0,33,13,3,0,0
4,DUO_CARRY,BOTTOM,0,0,0,0,15,False,5,4,12330,11200,199175,122549,57641,18984,16702,9700,2092,4908,838,510,13,1003,10149,15817,10520,5110,186,4649,3,1,0,1732,1732,244,32,10,22,5,1,0,0,0,2,1,4,16,10,3,0,0
5,NONE,JUNGLE,0,0,0,0,14,False,5,8,8150,7675,101410,25316,72454,3639,8221,534,7114,571,0,647,33,487,9813,26444,14983,11047,414,7271,1,0,0,0,278,28,94,62,32,0,0,0,0,0,0,0,0,23,9,6,0,0
