participantId,role,lane,totalScoreRank,totalPlayerScore,objectivePlayerScore,combatPlayerScore,champLevel,win,assists,deaths,goldEarned,goldSpent,totalDamageDealt,physicalDamageDealt,magicDamageDealt,trueDamageDealt,totalDamageDealtToChampions,physicalDamageDealtToChampions,magicDamageDealtToChampions,trueDamageDealtToChampions,largestCriticalStrike,totalTimeCrowdControlDealt,timeCCingOthers,longestTimeSpentLiving,damageSelfMitigated,totalDamageTaken,physicalDamageTaken,magicalDamageTaken,trueDamageTaken,totalHeal,totalUnitsHealed,turretKills,inhibitorKills,damageDealtToTurrets,damageDealtToObjectives,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,kills,doubleKills,tripleKills,quadraKills,pentaKills,largestMultiKill,killingSprees,largestKillingSpree,visionScore,wardsPlaced,wardsKilled,sightWardsBoughtInGame,visionWardsBoughtInGame
8,DUO_CARRY,BOTTOM,0,0,0,0,11,False,0,7,8780,8050,96417,94866,698,852,15709,15267,82,360,335,142,17,357,7588,14800,11002,3602,196,2796,2,1,0,2896,2896,162,0,0,0,7,1,0,0,0,2,2,3,13,9,2,0,2
9,NONE,JUNGLE,0,0,0,0,13,False,9,2,6808,6875,339174,3699,9700,325774,4302,1347,2863,92,0,108,28,830,8189,9070,6452,2406,212,4190,4,0,0,1742,1742,11,65,57,8,0,0,0,0,0,0,0,0,17,9,1,0,5
10,SOLO,TOP,0,0,0,0,12,False,0,3,6899,6150,81551,29129,51493,928,10158,2528,7629,0,0,711,22,959,17723,13364,8393,4789,181,712,1,0,0,189,2104,163,0,0,0,0,0,0,0,0,0,0,0,25,10,2,0,2
1,SOLO,TOP,0,0,0,0,16,True,9,9,11308,10875,96694,17606,77544,1544,15007,2472,12335,200,126,776,55,547,45811,37513,20447,15787,1278,10894,5,1,0,1090,2669,135,0,0,0,5,0,0,0,0,1,1,3,22,11,0,0,1
2,NONE,JUNGLE,0,0,0,0,17,True,12,5,12135,10835,171256,22945,136306,12004,13827,1236,12137,454,837,127,1,504,13465,33075,24535,8239,300,17232,5,1,0,4572,20697,67,109,70,39,4,0,0,0,0,1,1,2,44,9,13,0,3
3,NONE,JUNGLE,0,0,0,0,17,True,7,5,13834,12050,176991,7090,168027,1873,19870,608,19111,151,0,4468,19,485,8593,29413,10499,18419,494,10860,1,0,0,468,12394,233,8,6,2,7,0,0,0,0,1,2,3,35,15,2,0,4
4,DUO_SUPPORT,BOTTOM,0,0,0,0,16,True,20,5,11190,9900,20689,6992,12195,1500,9372,2604,5789,978,0,170,20,638,6002,16273,7252,8759,262,2246,3,0,0,3485,3669,15,3,0,3,4,0,0,0,0,1,1,2,47,23,5,0,6
5,DUO_CARRY,BOTTOM,0,0,0,0,18,True,8,6,19113,17100,268407,126258,131336,10813,46864,13945,29644,3274,738,935,7,516,20441,25772,17195,7711,866,7869,3,4,1,11274,19729,301,13,6,7,18,3,1,0,0,3,6,7,12,6,3,0,0
6,SOLO,MIDDLE,0,0,0,0,17,False,5,7,15343,15045,199466,9536,189319,609,29038,813,27941,284,0,734,18,396,6281,17311,6827,10383,100,849,1,2,3,4998,4998,232,30,8,22,8,1,0,0,0,2,2,3,35,13,5,0,5
7,DUO_CARRY,BOTTOM,0,0,0,0,16,False,6,7,13881,13050,157941,154856,629,2455,20037,19225,49,762,670,234,16,498,10306,24652,7240,15429,1982,5183,5,0,0,1829,1829,215,33,12,21,6,0,0,0,0,1,2,2,20,8,5,0,3
8,DUO_SUPPORT,BOTTOM,0,0,0,0,15,False,13,10,11272,11000,71351,6164,64642,544,27687,1105,26071,510,0,59,26,261,5166,22326,5833,15944,548,2132,1,1,0,596,596,35,20,15,5,3,0,0,0,0,1,0,0,50,21,3,0,4
9,SOLO,TOP,0,0,0,0,16,False,4,7,13634,11925,165379,162240,0,3139,23569,23569,0,0,0,161,13,559,32706,34763,14270,19835,658,658,1,5,0,9063,14993,206,6,1,5,6,0,0,0,0,1,2,2,23,15,2,0,3
10,NONE,JUNGLE,0,0,0,0,15,False,3,7,12557,12025,135626,107390,6330,21905,11115,9057,411,1645,0,550,18,471,27156,39391,17646,19975,1769,11803,1,1,1,5860,20222,18,98,68,30,7,2,0,0,0,2,2,4,41,18,3,0,4
1,SOLO,MIDDLE,0,0,0,0,12,False,2,8,7846,7935,58457,13695,44761,0,10061,1160,8901,0,0,117,13,282,10272,18142,9128,8858,156,1307,1,0,0,0,0,141,1,1,0,4,0,0,0,0,1,1,2,13,11,0,0,2
2,DUO_SUPPORT,BOTTOM,0,0,0,0,10,False,6,7,6130,5175,20452,4901,15550,0,11036,1799,9236,0,0,68,20,383,4742,11813,6068,5598,147,0,0,0,0,821,2295,14,0,0,0,1,0,0,0,0,1,0,0,43,21,2,0,3
3,DUO_CARRY,BOTTOM,0,0,0,0,11,False,2,5,8683,7875,80534,73315,7218,0,9921,8296,1625,0,256,250,17,736,5999,13049,7990,4766,292,2058,2,1,0,1763,1922,181,4,2,2,4,0,0,0,0,1,1,3,17,10,5,0,3
4,NONE,JUNGLE,0,0,0,0,12,False,6,3,7319,6750,94130,17789,69840,6500,6873,521,6303,48,0,651,30,848,19147,27122,14688,10807,1627,22836,1,0,0,0,4169,25,79,55,24,1,0,0,0,0,1,0,0,10,7,0,0,3
5,SOLO,TOP,0,0,0,0,12,False,0,4,7670,7100,60821,47475,13345,0,9774,4999,4775,0,0,47,13,677,11072,19076,7277,11518,280,6256,1,1,0,2571,2571,136,0,0,0,3,1,0,0,0,2,1,3,6,5,1,0,0
6,DUO_CARRY,BOTTOM,0,0,0,0,12,True,4,4,10848,8825,101291,92008,8618,664,16690,15886,139,664,694,50,8,634,5029,12372,6159,6212,0,792,2,1,0,2377,2377,174,0,0,0,7,1,1,0,0,3,1,4,10,9,0,0,1
7,NONE,JUNGLE,0,0,0,0,12,True,5,1,7827,7300,96808,24278,63825,8704,7414,1580,5567,266,569,658,19,829,14719,20418,15403,5015,0,11938,1,0,0,386,8552,14,77,50,27,4,0,0,0,0,1,1,3,40,17,4,0,3
8,SOLO,MIDDLE,0,0,0,0,13,True,12,3,10372,9950,98285,8737,88644,903,22301,2422,18975,903,0,339,18,459,3806,13645,5155,8442,48,1672,1,1,0,2490,2490,136,9,3,6,7,1,0,0,0,2,1,6,14,7,3,0,0
9,DUO_SUPPORT,BOTTOM,0,0,0,0,12,True,16,3,7516,7150,12407,4763,7363,280,6631,1601,4748,280,0,80,35,472,7454,12665,4760,7905,0,1140,4,0,0,281,281,24,0,0,0,4,0,0,0,0,1,1,3,47,24,5,0,6
10,SOLO,TOP,0,0,0,0,14,True,3,2,9734,9135,117721,34105,82975,641,14432,4391,9651,389,0,155,11,820,3868,9631,5027,4603,0,1992,1,2,0,3630,3630,185,18,3,15,5,0,0,0,0,1,2,2,16,9,2,0,0
1,DUO_SUPPORT,BOTTOM,0,0,0,0,18,True,32,11,16137,14225,44989,6274,31527,7186,26144,3707,16450,5986,0,299,67,622,59756,43869,25771,17708,389,17889,7,0,0,0,2376,17,0,0,0,3,0,0,0,0,1,0,0,129,60,12,0,13
2,DUO_CARRY,BOTTOM,0,0,0,0,18,True,16,6,23276,21925,373201,362846,1765,8588,57894,52000,1269,4624,1335,436,36,618,27858,37658,22418,14956,283,8601,4,4,0,6650,23257,321,31,20,11,15,2,1,1,0,4,4,5,52,17,6,0,1
3,NONE,JUNGLE,0,0,0,0,18,True,13,11,22586,20900,376187,298759,49054,28372,64157,44641,10434,9080,1584,939,19,999,30002,54705,39195,14966,544,30611,27,0,1,1242,57428,121,138,77,61,17,2,0,0,0,2,2,12,70,8,20,0,3
4,SOLO,TOP,0,0,0,0,18,True,14,15,19562,19350,244686,154845,83800,6039,33086,16221,15864,999,648,616,48,453,42434,57772,31703,25778,291,7369,1,0,0,4329,10206,305,3,1,2,7,1,0,0,0,2,2,2,87,20,2,0,2
5,SOLO,MIDDLE,0,0,0,0,18,True,17,8,20332,18850,289565,19558,266692,3314,34780,1455,30960,2364,0,1664,29,628,25241,27262,12467,14711,84,4080,1,0,0,1913,7751,334,24,9,15,8,0,0,0,0,1,2,2,45,25,5,0,2
6,NONE,JUNGLE,0,0,0,0,18,False,13,10,18722,20010,166539,121163,30067,15308,21913,17680,4130,102,0,810,41,530,69580,64358,38463,21215,4679,13633,1,0,1,403,10637,38,99,64,35,16,2,0,0,0,2,5,5,101,59,5,0,3
7,SOLO,MIDDLE,0,0,0,0,18,False,14,12,20881,22815,300167,10358,289409,400,61437,1605,59581,250,0,845,44,481,14399,38561,17474,19441,1646,3386,1,0,0,1847,6943,303,19,9,10,15,3,0,0,0,2,5,3,63,27,11,0,7
8,SOLO,TOP,0,0,0,0,18,False,9,8,21257,22450,330382,283086,46230,1066,39523,30245,9011,266,0,547,17,801,46338,47375,25357,18352,3665,11520,1,3,0,7860,11126,363,44,20,24,9,0,0,0,0,1,3,3,42,21,6,0,0
9,DUO_SUPPORT,BOTTOM,0,0,0,0,17,False,19,10,13734,12425,42554,7974,26000,8579,10100,1672,8427,0,133,935,24,620,99063,48104,33676,11592,2834,8175,5,0,0,540,2954,53,0,0,0,1,0,0,0,0,1,0,0,117,60,6,0,5
10,DUO_CARRY,BOTTOM,0,0,0,0,18,False,19,10,21036,18975,352822,305528,43522,3771,50036,45773,3290,973,1802,664,27,685,44966,46330,26745,8413,11171,22234,4,3,1,5068,14204,327,25,24,1,10,2,0,0,0,2,2,2,38,20,5,0,5
1,SOLO,MIDDLE,0,0,0,0,13,False,2,5,8367,8275,89276,9841,79346,88,11336,1881,9455,0,0,310,15,771,5824,12771,5771,6290,709,168,1,0,0,0,0,161,2,2,0,4,0,0,0,0,1,1,4,20,11,1,0,3
2,SOLO,TOP,0,0,0,0,13,False,4,12,9313,8900,77353,71067,4529,1756,22578,18371,2963,1242,763,71,20,161,10554,21999,15455,3827,2715,272,1,0,0,0,0,106,0,0,0,10,0,0,0,0,1,1,4,16,10,0,0,2
3,DUO_CARRY,BOTTOM,0,0,0,0,12,False,3,5,8048,7775,89071,84226,3374,1470,12970,11981,799,190,0,27,3,738,7645,16548,10716,4908,924,2627,3,0,0,160,1872,177,4,4,0,1,0,0,0,0,1,0,0,17,8,3,0,3
4,DUO_SUPPORT,BOTTOM,0,0,0,0,11,False,7,7,6038,5250,9868,3179,6689,0,3422,585,2836,0,0,84,28,566,8308,16009,10537,2629,2841,777,4,0,0,0,0,30,0,0,0,1,0,0,0,0,1,0,0,41,21,4,0,4
5,NONE,JUNGLE,0,0,0,0,12,False,4,5,7711,7200,101619,15211,78286,8120,6425,1056,5190,178,0,569,23,943,17305,30285,17493,6737,6055,20158,1,0,0,0,0,50,84,60,24,1,0,0,0,0,1,0,0,25,14,0,0,1
6,DUO_CARRY,BOTTOM,0,0,0,0,13,True,8,1,11271,11050,131253,120437,9961,853,9966,9491,217,257,996,192,10,746,5309,8703,5925,1895,882,2741,2,3,1,7057,7191,222,6,6,0,3,0,0,0,0,1,1,2,18,7,4,0,0
7,DUO_SUPPORT,BOTTOM,0,0,0,0,12,True,13,2,7946,7750,36199,4738,25131,6329,4262,135,3857,269,0,93,26,726,17111,9943,8572,1168,202,2407,5,0,0,871,2048,55,0,0,0,1,0,0,0,0,1,0,0,53,18,8,0,4
8,NONE,JUNGLE,0,0,0,0,15,True,4,4,12928,12825,159869,118041,20268,21559,20284,15225,1097,3961,0,385,28,454,16582,30326,21628,8508,190,10743,1,0,0,377,18477,51,114,49,65,14,2,0,0,0,2,4,7,10,7,0,0,2
9,SOLO,TOP,0,0,0,0,14,True,12,6,12596,12425,111914,103535,1003,7375,25017,16933,708,7375,672,83,6,497,17812,23118,17663,4967,488,9614,8,3,0,8897,8897,184,0,0,0,7,0,0,0,0,1,2,3,28,11,2,0,3
10,SOLO,MIDDLE,0,0,0,0,15,True,7,4,11774,9450,98009,23584,73286,1137,22214,3610,17465,1137,544,54,20,748,5963,16328,10134,6194,0,4460,1,2,0,2224,2224,162,4,2,2,9,0,0,0,0,1,3,4,33,13,3,0,2
1,SOLO,MIDDLE,0,0,0,0,14,True,8,4,10012,8850,96542,8876,87665,0,7766,1000,6765,0,0,166,8,628,5155,14528,6910,7575,42,3188,1,1,0,1065,5780,187,0,0,0,3,1,0,0,0,2,1,3,15,10,3,0,0
2,DUO_SUPPORT,BOTTOM,0,0,0,0,12,True,16,3,9027,7550,30034,12590,10609,6834,7673,2713,4188,772,0,185,27,636,15596,16607,10318,5686,603,1900,4,1,1,3783,3783,37,1,0,1,3,0,0,0,0,1,0,0,53,22,5,0,6
3,NONE,JUNGLE,0,0,0,0,14,True,13,3,10226,8975,327159,6776,9426,310956,7600,2488,4764,348,0,122,41,602,7194,12192,7145,4517,530,7518,4,1,0,3033,4256,8,62,53,9,7,0,0,0,0,1,2,4,36,20,2,0,1
4,SOLO,TOP,0,0,0,0,15,True,9,5,11975,10810,118680,35096,82933,650,24321,6940,17106,275,0,145,11,506,10183,21516,15345,6171,0,6955,4,2,0,7096,13541,156,15,2,13,9,3,0,0,0,2,3,3,16,9,3,0,0
5,DUO_CARRY,BOTTOM,0,0,0,0,13,True,9,2,11467,10665,111827,106513,3881,1432,13924,12732,915,276,440,519,14,628,5504,12339,6661,5402,275,2071,2,3,0,10991,19222,190,6,6,0,6,0,0,0,0,1,2,3,14,9,1,0,3
6,SOLO,TOP,0,0,0,0,14,False,2,7,9683,9330,113149,110578,2571,0,18144,17153,991,0,393,34,2,802,12716,23636,11486,11814,336,1621,1,0,0,874,874,205,4,4,0,3,0,0,0,0,1,0,0,19,9,3,0,2
7,DUO_CARRY,BOTTOM,0,0,0,0,12,False,2,5,8378,7950,96119,46221,44848,5050,10161,3887,5074,1200,418,602,4,665,4678,10449,7484,2602,363,1300,4,1,0,2211,3701,192,0,0,0,1,0,0,0,0,1,0,0,14,7,1,0,1
8,DUO_SUPPORT,BOTTOM,0,0,0,0,10,False,5,5,5837,5400,14732,7342,7390,0,2880,868,2012,0,0,227,27,755,3694,8352,3596,4586,170,8542,5,0,0,488,542,16,0,0,0,1,0,0,0,0,1,0,0,23,11,1,0,2
9,NONE,JUNGLE,0,0,0,0,12,False,4,6,7911,7370,98801,77885,15156,5760,6655,5501,1057,96,0,439,13,415,18052,22210,14479,7485,246,5959,1,0,0,29,8564,10,79,55,24,3,0,0,0,0,1,0,0,49,26,1,0,5
10,SOLO,MIDDLE,0,0,0,0,14,False,4,5,11856,10000,131262,12617,117841,804,19963,1023,18786,154,0,1934,20,409,12976,22503,13779,8168,556,5460,1,2,0,4516,5928,192,14,7,7,9,1,0,0,0,2,3,5,16,10,3,0,2
1,DUO_CARRY,BOTTOM,0,0,0,0,13,True,5,5,12365,11350,145650,140087,3244,2317,17863,15890,636,1337,401,759,16,991,7959,18894,9896,8803,194,2793,3,2,0,2108,11313,205,24,13,11,3,0,0,0,0,1,1,2,48,12,12,0,2
2,DUO_SUPPORT,BOTTOM,0,0,0,0,13,True,11,6,9303,7300,35084,6538,27586,959,19742,1595,17395,751,0,79,24,604,4949,15251,6331,8351,568,1121,3,1,0,2225,3660,10,0,0,0,2,0,0,0,0,1,0,0,64,30,8,0,8
3,SOLO,MIDDLE,0,0,0,0,17,True,6,1,13470,12735,178727,14136,164087,503,14618,739,13575,303,0,296,28,488,6283,10334,6220,4099,14,2189,1,2,0,6498,7283,260,1,0,1,4,0,0,0,0,1,1,4,25,15,1,0,4
4,NONE,JUNGLE,0,0,0,0,14,True,14,2,10785,8875,112947,25819,81370,5757,11898,1525,9000,1373,528,642,41,555,20610,26638,20458,5753,426,15477,1,0,1,1556,6985,33,82,53,29,1,0,0,0,0,1,0,0,26,7,5,0,4
5,SOLO,TOP,0,0,0,0,16,True,6,1,15632,14200,171276,170595,0,681,26882,26438,0,443,0,176,45,1166,32022,19716,11681,7492,543,4750,1,2,0,6739,8132,209,26,3,23,14,2,1,0,0,3,2,7,21,5,4,0,2
6,NONE,JUNGLE,0,0,0,0,13,False,10,3,8726,8325,102639,19452,72094,11093,10970,1259,9168,543,0,856,53,1346,33573,33665,18543,12996,2125,22002,1,0,0,71,2608,19,97,64,33,2,0,0,0,0,1,1,2,62,24,10,0,6
7,SOLO,MIDDLE,0,0,0,0,14,False,3,5,10315,9300,93616,15856,77488,272,11915,1696,9998,220,545,83,13,635,6970,15572,9785,5524,263,2752,1,0,0,0,0,188,3,2,1,6,0,0,0,0,1,2,3,22,13,0,0,2
8,DUO_SUPPORT,BOTTOM,0,0,0,0,12,False,8,3,7461,6775,23041,5431,8869,8740,6287,900,4529,858,0,132,14,860,19560,18897,11269,7266,361,6257,8,0,0,52,52,50,0,0,0,1,0,0,0,0,1,0,0,68,42,5,0,9
9,SOLO,TOP,0,0,0,0,14,False,6,10,9351,9030,105764,29523,76240,0,11400,2715,8685,0,0,776,24,307,49776,27429,18714,7341,1373,903,1,0,0,194,194,195,0,0,0,1,0,0,0,0,1,0,0,14,5,4,0,0
10,DUO_CARRY,BOTTOM,0,0,0,0,14,False,5,3,11238,11300,140375,140056,78,240,20930,20690,0,240,467,25,13,977,6363,15028,6560,8266,202,4109,4,1,0,3011,6834,249,1,1,0,5,1,0,0,0,2,1,4,17,8,2,0,2
1,SOLO,TOP,0,0,0,0,14,False,3,5,9522,7750,103044,91173,11057,813,10025,9225,671,127,379,251,21,382,11587,12747,7518,4982,246,774,1,1,0,1076,2564,189,2,0,2,5,0,0,0,0,1,1,2,22,11,1,0,2
2,SOLO,MIDDLE,0,0,0,0,13,False,4,6,8290,6150,89641,12236,77405,0,16477,1355,15122,0,0,312,35,326,7682,12530,8670,3570,290,878,1,0,0,1056,1056,146,4,4,0,3,0,0,0,0,1,0,0,16,10,2,0,4
3,DUO_SUPPORT,BOTTOM,0,0,0,0,10,False,5,5,6239,5750,17741,6549,5738,5454,5985,1520,3510,954,0,133,28,533,13948,13629,7487,5665,476,1937,5,0,0,371,371,37,0,0,0,1,0,0,0,0,1,0,0,29,11,3,0,0
4,DUO_CARRY,BOTTOM,0,0,0,0,12,False,5,5,9232,9400,85810,82707,3103,0,10314,9481,832,0,995,37,14,877,5065,13871,9026,4012,831,2276,2,1,0,2601,2601,160,1,0,1,3,0,0,0,0,1,0,0,11,7,1,0,0
5,NONE,JUNGLE,0,0,0,0,13,False,7,3,10252,10000,118463,93446,16082,8934,11352,9280,1710,362,0,669,17,954,19349,22510,14095,7230,1184,6509,1,1,0,1782,14251,22,86,51,35,8,0,0,0,0,1,2,6,30,15,0,0,3
6,DUO_SUPPORT,BOTTOM,0,0,0,0,12,True,12,1,7630,6475,10291,3563,5875,852,4706,1368,2746,592,0,103,13,411,2535,5318,3590,1643,84,119,1,1,0,1681,1681,10,0,0,0,5,0,0,0,0,1,1,4,22,15,3,0,5
7,DUO_CARRY,BOTTOM,0,0,0,0,13,True,6,4,9438,7600,116733,71316,43041,2375,23684,10435,12573,675,379,12,1,671,8355,13252,9719,3081,452,3133,2,0,0,1971,1971,177,13,9,4,5,1,0,0,0,2,2,3,10,6,1,0,0
8,SOLO,TOP,0,0,0,0,13,True,9,6,8149,7675,73814,5453,68360,0,7413,583,6830,0,0,666,37,563,24908,14217,10345,3600,271,304,1,0,0,420,420,155,2,0,2,2,0,0,0,0,1,0,0,15,8,2,0,1
9,NONE,JUNGLE,0,0,0,0,12,True,5,6,8609,8320,104620,91330,29,13260,8026,6757,29,1239,0,450,19,323,13350,22269,15888,6145,236,7722,1,0,0,639,764,11,96,59,37,5,0,0,0,0,1,1,3,36,12,3,0,3
10,SOLO,MIDDLE,0,0,0,0,14,True,5,3,9296,8475,94335,87665,6148,522,12652,10019,2110,522,0,97,3,458,6958,15647,6034,9213,400,2510,1,0,0,0,0,151,3,2,1,7,0,0,0,0,1,2,4,11,7,1,0,1
1,DUO_CARRY,BOTTOM,0,0,0,0,16,False,0,9,12595,12575,198459,155132,42224,1102,26926,21406,4838,682,1200,147,23,605,9677,20639,7856,12306,477,4506,2,0,0,256,2851,259,16,11,5,5,0,0,0,0,1,1,2,24,11,3,0,1
2,DUO_SUPPORT,BOTTOM,0,0,0,0,13,False,6,9,8064,8050,15155,5185,9347,623,8160,2199,5338,623,0,140,16,437,5438,15515,4828,10072,615,706,1,0,0,388,810,9,0,0,0,2,0,0,0,0,1,0,0,37,13,5,0,4
3,SOLO,MIDDLE,0,0,0,0,16,False,7,8,12147,11560,161888,10622,150964,301,21489,571,20616,301,0,3620,23,332,10159,29969,8068,20582,1318,9708,2,0,0,0,0,231,4,4,0,4,0,0,0,0,1,0,0,24,11,2,0,1
4,SOLO,TOP,0,0,0,0,17,False,12,3,13588,13930,170701,156428,13517,755,18955,16115,2817,23,0,329,22,1243,36552,31992,17864,11931,2196,3907,1,1,0,1840,1840,231,18,10,8,7,0,0,0,0,1,1,6,22,11,3,0,0
5,NONE,JUNGLE,0,0,0,0,15,False,7,5,11691,11120,134278,96780,21165,16332,14640,11737,2499,404,0,601,13,984,18616,30402,12997,16438,966,8101,1,0,0,2080,15921,20,89,59,30,8,1,0,0,0,2,1,5,71,39,7,0,9
6,NONE,JUNGLE,0,0,0,0,16,True,11,3,12843,12425,149966,28360,108344,13262,14380,2529,11742,108,485,800,36,801,32798,35007,22804,10895,1307,16464,4,0,0,2127,7920,23,107,77,30,7,0,0,0,0,1,2,4,61,27,4,0,10
7,DUO_SUPPORT,BOTTOM,0,0,0,0,15,True,21,4,10228,9700,13804,6658,6210,935,5932,1001,3996,935,0,88,19,627,7323,16283,7823,8179,280,15522,10,1,0,1956,2906,8,0,0,0,3,0,0,0,0,1,1,2,83,31,6,0,6
8,SOLO,MIDDLE,0,0,0,0,17,True,9,5,16684,14900,209454,10385,198370,698,40987,686,40267,34,0,1195,35,473,8215,20511,13217,7192,102,2373,1,2,0,5632,12183,249,10,3,7,14,2,1,1,0,4,3,5,28,17,2,0,4
9,DUO_CARRY,BOTTOM,0,0,0,0,17,True,12,4,15796,13725,195574,124006,60171,11396,26967,12244,10227,4496,618,1153,15,1251,8828,16027,11294,4708,24,2811,3,2,0,4887,23347,236,11,5,6,10,1,0,0,0,2,1,7,26,13,4,0,2
10,SOLO,TOP,0,0,0,0,16,True,4,10,12254,11650,176025,172376,2534,1114,17415,15311,2104,0,0,760,18,417,20104,37002,27412,9270,320,10613,1,2,1,10354,12550,239,6,4,2,0,0,0,0,0,0,0,0,17,10,2,0,0
1,SOLO,MIDDLE,0,0,0,0,14,True,8,8,14588,12175,136696,125566,9168,1961,32574,29151,2085,1336,582,94,4,503,12991,23546,12718,7683,3145,4798,1,4,0,8880,8880,177,7,7,0,15,3,2,0,0,3,2,6,15,6,3,0,1
2,DUO_CARRY,BOTTOM,0,0,0,0,13,True,7,4,10692,10350,130210,116542,12432,1235,17794,15972,1150,672,1272,148,15,777,5073,11036,6372,4610,54,2590,2,1,0,5592,5822,181,10,10,0,2,0,0,0,0,1,0,0,31,12,10,0,2
3,DUO_SUPPORT,BOTTOM,0,0,0,0,12,True,17,3,7777,6425,11517,4257,7031,228,5114,814,4121,178,0,93,32,1001,8023,14808,7016,6821,970,1225,5,0,0,710,710,13,0,0,0,1,0,0,0,0,1,0,0,54,35,2,0,9
4,NONE,JUNGLE,0,0,0,0,14,True,7,2,11378,9975,145232,26470,104109,14652,13599,1431,11364,804,1392,414,5,1175,9824,17171,11261,5597,312,10778,4,1,2,4558,22028,52,80,41,39,6,1,0,0,0,2,2,4,22,10,3,0,4
5,SOLO,TOP,0,0,0,0,14,True,8,5,10527,9625,86520,52791,32895,833,10402,3882,6411,108,0,146,21,630,15551,19367,14364,4546,455,7288,1,2,0,3473,6033,159,1,0,1,4,0,0,0,0,1,1,2,21,8,0,0,1
6,SOLO,MIDDLE,0,0,0,0,13,False,8,8,9686,8750,80621,18544,61198,877,17997,2113,15162,721,0,176,17,494,18048,24543,17999,4953,1590,2983,1,0,0,968,968,132,6,6,0,6,0,0,0,0,1,2,3,15,8,3,0,0
7,NONE,JUNGLE,0,0,0,0,13,False,5,4,9874,9500,123059,88930,24492,9636,12243,8952,2594,696,0,727,12,445,18001,21443,16644,4418,380,6294,1,0,0,0,6016,22,110,56,54,8,0,0,0,0,1,2,4,51,29,5,0,7
8,DUO_CARRY,BOTTOM,0,0,0,0,15,False,7,2,10706,9700,141070,92278,45491,3299,9585,5380,3850,354,351,348,11,1183,7885,14757,10629,3601,526,2331,3,1,0,2903,4607,258,0,0,0,2,0,0,0,0,1,0,0,19,9,5,0,2
9,SOLO,TOP,0,0,0,0,14,False,6,6,9817,8983,98703,92160,184,6358,13807,11705,184,1917,0,134,19,487,17708,20772,12679,7720,372,1160,1,1,0,2023,2023,170,1,1,0,4,0,0,0,0,1,0,0,30,13,1,0,2
10,DUO_SUPPORT,BOTTOM,0,0,0,0,11,False,8,8,7373,6550,13678,2087,11081,509,7071,572,6010,488,0,60,40,414,8614,19112,13084,5797,230,1968,1,0,0,244,746,10,0,0,0,2,0,0,0,0,1,0,0,54,23,6,0,9
1,NONE,JUNGLE,0,0,0,0,16,False,11,9,15153,14300,162950,123303,18434,21211,28932,22204,1081,5646,0,598,42,480,43870,49163,32517,15609,1037,11392,1,0,0,309,5904,41,119,51,68,14,1,1,1,1,5,3,7,23,7,3,0,1
2,SOLO,TOP,0,0,0,0,16,False,11,8,13719,12655,157162,35712,121374,74,27329,5779,21475,74,526,1182,52,554,52016,45028,25056,18730,1241,13810,1,1,0,851,851,227,8,0,8,6,0,0,0,0,1,1,2,43,14,3,0,1
3,DUO_CARRY,BOTTOM,0,0,0,0,16,False,7,8,14043,13600,178137,174964,0,3173,30701,28825,0,1875,587,250,23,487,15173,28614,21693,6711,210,5720,3,1,1,6856,8378,235,10,7,3,5,0,0,0,0,1,1,2,28,9,3,0,1
4,DUO_SUPPORT,BOTTOM,0,0,0,0,14,False,16,6,9926,9325,33709,8476,10364,14868,8463,1239,7224,0,0,283,19,917,34374,26536,19743,6298,494,6591,5,0,0,1010,6384,59,0,0,0,0,0,0,0,0,0,0,0,85,40,6,0,3
5,SOLO,MIDDLE,0,0,0,0,17,False,8,7,14418,13775,188927,18305,170421,202,25016,637,24177,202,0,5408,24,489,12845,25712,14638,10540,533,7759,1,2,0,4783,4783,271,25,14,11,4,0,0,0,0,1,2,2,39,17,10,0,3
6,DUO_CARRY,BOTTOM,0,0,0,0,18,True,11,5,18230,16625,270633,191044,75549,4038,42516,36034,5993,488,781,550,10,603,17642,31207,18274,12020,912,6296,4,2,1,11000,15756,241,72,34,38,11,1,0,0,0,2,4,3,48,12,5,0,3
7,SOLO,MIDDLE,0,0,0,0,18,True,13,7,17757,14875,232837,21978,207216,3642,33418,2620,28971,1827,0,340,59,696,16126,29065,13100,14580,1384,7630,1,3,0,5691,11609,274,8,8,0,8,1,0,0,0,2,3,4,26,15,5,0,2
8,DUO_SUPPORT,BOTTOM,0,0,0,0,15,True,19,9,10537,9550,18768,3440,13230,2097,6699,544,5836,319,0,184,52,681,19103,26511,16237,9610,664,3438,11,0,0,82,401,25,0,0,0,1,0,0,0,0,1,0,0,77,37,6,0,10
9,NONE,JUNGLE,0,0,0,0,17,True,10,2,14997,13650,193431,168743,6252,18435,27742,24423,2840,478,0,542,26,901,29022,43789,29768,12536,1484,22217,1,0,0,922,38226,39,108,52,56,9,2,0,0,0,2,3,5,60,26,6,0,5
10,SOLO,TOP,0,0,0,0,18,True,9,6,17186,17550,215910,167989,44029,3892,38909,27082,11424,402,0,539,17,483,29460,33537,21988,7786,3763,6533,1,3,0,7399,14090,272,5,1,4,9,0,0,0,0,1,3,3,40,18,6,0,6
1,SOLO,MIDDLE,0,0,0,0,13,False,1,6,8809,8825,88380,19454,68843,83,12216,1875,10258,83,381,54,23,622,6509,17937,6577,11108,252,2633,1,1,0,1824,1824,179,2,2,0,2,0,0,0,0,1,1,2,20,12,3,0,5
