accountId,role,lane,totalScoreRank,totalPlayerScore,objectivePlayerScore,combatPlayerScore,champLevel,win,assists,deaths,goldEarned,goldSpent,totalDamageDealt,physicalDamageDealt,magicDamageDealt,trueDamageDealt,totalDamageDealtToChampions,physicalDamageDealtToChampions,magicDamageDealtToChampions,trueDamageDealtToChampions,largestCriticalStrike,totalTimeCrowdControlDealt,timeCCingOthers,longestTimeSpentLiving,damageSelfMitigated,totalDamageTaken,physicalDamageTaken,magicalDamageTaken,trueDamageTaken,totalHeal,totalUnitsHealed,turretKills,inhibitorKills,damageDealtToTurrets,damageDealtToObjectives,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,kills,doubleKills,tripleKills,quadraKills,pentaKills,largestMultiKill,killingSprees,largestKillingSpree,visionScore,wardsPlaced,wardsKilled,sightWardsBoughtInGame,visionWardsBoughtInGame
203743682,NONE,JUNGLE,0,0,0,0,13,False,3,7,9202,8575,98933,20593,71170,7170,12375,1054,11182,138,0,141,19,591,11048,25130,15847,7748,1534,7101,1,0,0,0,5672,26,65,47,18,4,0,0,0,0,1,1,2,18,12,1,0,0
200363485,DUO_CARRY,BOTTOM,0,0,0,0,15,False,6,5,12221,11958,117400,15750,101649,0,29452,3390,26061,0,588,425,3,621,7335,17852,7954,9401,496,3073,3,1,0,1262,5138,190,2,0,2,9,1,0,0,0,2,2,4,28,16,2,0,7
44720998,SOLO,MIDDLE,0,0,0,0,15,False,5,7,10805,10100,144348,143144,0,1204,17751,17425,0,326,539,118,11,478,12852,18881,7277,7953,3650,387,1,1,0,2065,5485,205,5,5,0,3,0,0,0,0,1,1,2,13,7,3,0,0
335981,SOLO,TOP,0,0,0,0,14,False,4,8,9855,9400,96614,96614,0,0,13624,13624,0,0,0,55,8,458,28557,29736,23163,5342,1230,1218,1,0,0,0,1654,154,11,8,3,4,0,0,0,0,1,2,2,8,4,2,0,0
206165229,DUO_SUPPORT,BOTTOM,0,0,0,0,12,False,14,6,8553,8300,28103,5375,22727,0,11375,1515,9860,0,0,246,70,567,31848,21643,12311,7927,1404,2718,5,0,0,0,490,44,1,0,1,1,0,0,0,0,1,0,0,38,18,7,0,0
776090,DUO_SUPPORT,BOTTOM,0,0,0,0,16,True,17,9,12617,11600,63563,10544,52304,714,17361,3454,13192,714,0,436,55,248,15171,22908,8400,12029,2478,7943,5,0,0,1096,3049,62,4,2,2,5,0,0,0,0,1,1,2,77,29,8,0,4
34195019,NONE,JUNGLE,0,0,0,0,17,True,20,2,12837,12025,148528,40031,40655,67842,7673,1993,4096,1584,980,1135,18,1136,34051,35209,15353,17060,2795,18947,5,1,0,984,10042,38,88,55,33,2,0,0,0,0,1,0,0,35,8,8,0,2
32712058,SOLO,MIDDLE,0,0,0,0,17,True,12,5,14733,13100,172278,20235,151868,175,24927,1789,22987,150,0,1098,18,364,8045,18097,5582,10160,2354,4055,1,2,0,3800,13458,222,18,16,2,9,0,0,0,0,1,2,5,21,12,3,0,0
916303,DUO_CARRY,BOTTOM,0,0,0,0,18,True,6,4,16834,15125,247592,226632,14577,6382,30410,26484,2643,1282,1020,664,9,740,15528,28382,12423,14296,1662,3979,3,2,0,9826,25546,259,12,8,4,13,1,0,0,0,2,4,5,38,12,4,0,1
40698176,SOLO,TOP,0,0,0,0,17,True,14,6,13765,12700,129828,113614,16213,0,24390,20000,4389,0,0,185,8,683,16850,24401,7952,14086,2362,2291,1,2,1,7445,10817,203,7,6,1,6,0,0,0,0,1,2,3,26,11,5,0,4
41427274,DUO_CARRY,BOTTOM,0,0,0,0,14,False,7,10,12353,12075,152115,125408,26622,84,13018,11004,1930,84,666,178,24,253,10230,22056,10590,10899,566,2734,4,0,0,1530,3028,234,6,6,0,1,0,0,0,0,1,0,0,21,12,3,0,3
201362320,SOLO,MIDDLE,0,0,0,0,16,False,3,7,14944,14435,186956,19402,115838,51714,27962,2091,19945,5924,0,135,27,815,8649,22136,11593,9956,586,4349,1,2,0,1053,2083,249,10,10,0,11,2,1,0,0,3,3,4,16,8,1,0,2
202847091,NONE,JUNGLE,0,0,0,0,15,False,5,6,12202,11725,129844,71576,50922,7346,13787,4764,7610,1412,0,362,30,656,41037,45201,28405,15299,1496,21896,1,0,0,633,3301,36,87,62,25,8,0,0,0,0,1,3,3,27,14,2,0,0
204088599,SOLO,TOP,0,0,0,0,17,False,2,6,13826,13900,208487,66838,140281,1368,31038,4415,26099,522,0,777,41,751,17606,27166,19515,6947,704,10144,1,1,0,4521,13344,280,16,3,13,4,0,0,0,0,1,1,2,51,14,5,0,2
51400560,DUO_SUPPORT,BOTTOM,0,0,0,0,14,False,12,6,10206,9600,29614,5161,21369,3083,12836,1735,8516,2583,0,223,20,595,13695,19132,11370,7383,378,3845,4,0,0,1307,2036,19,0,0,0,2,0,0,0,0,1,0,0,73,35,5,0,2
51386905,NONE,JUNGLE,0,0,0,0,14,False,6,10,9614,9200,113091,29161,75499,8431,10167,728,8905,533,0,258,22,578,11471,23255,13155,9420,680,6004,1,0,0,0,10112,44,73,54,19,3,0,0,0,0,1,0,0,24,13,3,0,7
203749514,DUO_SUPPORT,BOTTOM,0,0,0,0,12,False,8,6,8962,8360,46140,6531,39576,32,19268,1460,17776,32,0,448,62,641,6021,17892,8486,8489,916,735,3,0,0,782,2008,42,0,0,0,2,0,0,0,0,1,0,0,74,33,15,0,7
49714682,SOLO,TOP,0,0,0,0,14,False,7,11,10007,9450,91438,89899,1505,33,9846,8418,1428,0,0,35,14,277,24094,30577,14009,15506,1061,3169,1,1,0,701,701,162,3,2,1,2,0,0,0,0,1,0,0,19,10,4,0,0
201339011,DUO_CARRY,BOTTOM,0,0,0,0,14,False,7,7,11841,11450,123748,123748,0,0,22302,22302,0,0,432,15,14,500,4421,16758,6538,9580,640,2266,3,1,0,2150,2150,195,5,5,0,7,2,0,0,0,2,2,3,23,11,2,0,2
38050842,SOLO,MIDDLE,0,0,0,0,14,False,4,5,10521,10025,111669,105952,4077,1639,18329,15948,1434,946,587,133,3,646,6850,18645,9276,8630,738,1071,1,1,0,4788,4788,176,1,1,0,5,0,0,0,0,1,1,5,16,10,2,0,1
878654,NONE,JUNGLE,0,0,0,0,14,True,9,3,11467,10425,125723,109332,3578,12812,16923,14216,1899,808,0,226,8,766,11479,25751,19200,5956,594,9230,1,0,0,3185,16974,29,57,30,27,8,1,0,0,0,2,3,3,25,14,3,0,4
47433607,SOLO,MIDDLE,0,0,0,0,15,True,14,4,11486,10460,109715,10315,99242,158,15638,1052,14586,0,0,375,41,663,10939,19069,12110,6844,114,4495,1,1,1,2698,3714,158,1,1,0,4,0,0,0,0,1,1,3,20,10,4,0,0
204088599,SOLO,TOP,0,0,0,0,17,True,8,4,16913,15150,179812,52605,122278,4928,38724,7603,30085,1036,0,906,49,657,9399,18787,13381,5149,256,8281,1,6,0,12520,24902,193,12,8,4,19,3,0,0,0,2,4,8,34,11,1,0,2
41427274,DUO_SUPPORT,BOTTOM,0,0,0,0,13,True,15,3,9317,7825,20163,6449,8216,5497,6871,2318,4552,0,0,104,28,627,20129,24121,15314,8694,112,8031,5,1,0,634,1217,37,0,0,0,2,0,0,0,0,1,0,0,81,31,11,0,7
899647,DUO_CARRY,BOTTOM,0,0,0,0,15,True,7,5,12974,12750,135531,127620,0,7910,14219,12028,0,2191,625,528,15,812,10024,20570,13340,6794,435,2852,3,0,0,4168,7057,200,14,9,5,6,0,0,0,0,1,2,2,28,10,3,0,0
38595649,NONE,JUNGLE,0,0,0,0,15,False,4,6,11404,10525,162567,149523,5551,7492,16907,13874,2455,578,0,584,13,500,18512,36426,24564,9603,2258,13568,1,0,0,1456,1456,73,109,59,50,5,0,0,0,0,1,1,2,22,4,5,0,2
468138,SOLO,TOP,0,0,0,0,16,False,3,9,11561,11250,171749,171472,276,0,24163,24069,94,0,0,83,1,405,26435,38726,15968,17146,5611,7460,1,0,0,1142,1142,227,4,4,0,4,0,0,0,0,1,1,2,19,6,4,0,2
204559437,DUO_SUPPORT,BOTTOM,0,0,0,0,15,False,12,5,10228,9900,32051,6458,24558,1034,7192,1973,4782,437,0,242,49,981,24691,24619,14052,10027,540,9405,16,0,0,745,745,24,0,0,0,1,0,0,0,0,1,0,0,75,29,10,0,0
202833128,SOLO,MIDDLE,0,0,0,0,17,False,6,3,13508,12525,196447,9897,185946,603,21269,268,20776,225,993,3786,40,1207,12100,25891,17425,8061,404,8426,1,0,0,643,643,246,29,17,12,5,0,0,0,0,1,1,5,31,9,6,0,3
48388941,DUO_CARRY,BOTTOM,0,0,0,0,15,False,5,5,12368,12475,213753,171412,41274,1066,21492,18951,2541,0,1051,39,19,977,11022,21058,10955,9696,406,5601,2,1,0,1664,1664,268,3,3,0,3,0,0,0,0,1,1,2,26,9,4,0,1
204088599,SOLO,TOP,0,0,0,0,18,True,3,3,16255,14775,208345,70164,133227,4954,38396,6198,30386,1811,0,925,51,1127,15137,25944,20770,5057,116,10107,1,5,1,11526,27397,230,10,0,10,10,1,0,0,0,2,3,6,66,16,7,0,5
40464236,NONE,BOTTOM,0,0,0,0,17,True,5,5,15523,15600,221654,183172,35155,3326,22200,16272,4217,1710,814,475,37,552,11426,23238,16657,6533,48,6174,4,2,1,8069,16328,244,42,12,30,7,0,0,0,0,1,1,5,22,13,0,0,0
200601825,SOLO,MIDDLE,0,0,0,0,18,True,12,4,16275,14358,284896,252048,25984,6863,33266,23958,6623,2684,1380,783,13,856,9235,25330,15384,9650,296,9854,1,0,1,1092,3791,266,12,12,0,6,0,0,0,0,1,1,4,27,8,1,0,1
384472,NONE,BOTTOM,0,0,0,0,15,True,15,3,10049,8500,16110,4786,9778,1545,7925,1070,5308,1545,0,75,32,1441,22552,19703,13524,5846,332,8837,8,0,1,1353,2054,5,0,0,0,1,0,0,0,0,1,0,0,61,27,4,0,6
48956544,NONE,BOTTOM,0,0,0,0,16,True,6,3,13168,11475,171014,109396,46774,14843,13367,6379,6249,738,557,938,25,1271,17751,27799,20248,7103,447,10621,1,0,1,1451,19341,44,90,55,35,4,1,0,0,0,2,1,3,28,5,1,0,3
210201414,NONE,JUNGLE,0,0,0,0,14,True,10,4,12130,10475,119978,66615,38680,14682,12361,6068,5804,488,0,1024,30,504,22587,28254,19173,8384,696,14079,1,1,0,3102,21424,38,84,52,32,11,1,0,0,0,2,3,4,34,12,3,0,2
200853851,DUO_CARRY,BOTTOM,0,0,0,0,13,True,14,7,11008,9125,93113,90409,375,2328,15629,15306,323,0,653,37,16,325,7302,13811,8059,5012,740,1684,2,2,1,5091,13492,140,0,0,0,6,0,0,0,0,1,2,2,6,4,2,0,1
200631555,DUO_SUPPORT,BOTTOM,0,0,0,0,13,True,24,3,9037,7075,7890,3371,3318,1201,4452,1864,1610,977,0,124,39,473,10497,14385,8024,5840,521,10631,10,0,0,855,1270,5,0,0,0,0,0,0,0,0,0,0,0,48,22,3,0,1
204088599,SOLO,TOP,0,0,0,0,16,True,13,3,12944,11210,155793,59563,88556,7672,29176,8775,18919,1482,0,806,48,642,10376,19539,7925,11494,120,8543,1,2,0,6843,13861,182,21,4,17,7,0,0,0,0,1,1,6,17,11,1,0,2
40815932,SOLO,MIDDLE,0,0,0,0,14,True,11,5,11656,8975,84410,23775,58716,1918,18061,2643,15263,154,0,215,24,567,13618,21327,12795,7650,881,4092,1,2,0,5354,7270,141,1,1,0,8,2,0,0,0,2,2,3,25,8,2,0,1
50465651,SOLO,TOP,0,0,0,0,12,False,5,6,8512,8350,67968,7529,60439,0,11893,747,11145,0,0,139,43,575,43823,28250,16728,10076,1445,3221,4,0,0,270,541,115,0,0,0,4,2,0,0,0,2,2,2,16,8,3,0,0
201028370,SOLO,MIDDLE,0,0,0,0,13,False,4,6,8894,8175,106459,14048,91130,1279,18417,1882,16535,0,0,59,9,482,19403,16546,7972,8164,410,490,1,0,0,2041,4364,168,6,6,0,3,0,0,0,0,1,0,0,18,11,2,0,1
201824437,DUO_SUPPORT,BOTTOM,0,0,0,0,12,False,13,6,7361,6800,19193,5584,11142,2466,9129,2237,5176,1716,0,308,41,814,8585,16348,6878,9240,229,2369,4,0,0,477,526,18,0,0,0,1,0,0,0,0,1,0,0,45,22,7,0,4
204593965,DUO_CARRY,BOTTOM,0,0,0,0,13,False,6,6,11286,11275,120589,108898,10576,1114,21441,18774,1794,872,541,230,46,446,14797,16003,7764,7580,658,0,0,0,0,0,229,195,3,3,0,9,1,1,0,0,3,2,4,12,5,4,0,1
38595649,NONE,JUNGLE,0,0,0,0,13,False,4,8,9031,8475,110558,102111,4180,4266,10996,9254,1372,370,0,237,8,350,13743,26249,17500,8391,358,8461,1,0,0,0,5667,29,86,48,38,5,0,0,0,0,1,2,2,3,1,1,0,0
581507,DUO_CARRY,BOTTOM,0,0,0,0,18,False,15,10,17977,18550,307682,216018,85332,6332,44864,34344,8274,2245,2060,479,39,522,16921,33242,14452,17359,1430,10575,4,3,0,5946,20666,259,36,15,21,8,1,0,0,0,2,1,3,58,17,13,0,4
38595649,NONE,JUNGLE,0,0,0,0,18,False,11,5,18728,17850,304467,281080,10935,12451,40409,30812,6732,2864,0,725,24,868,48995,56071,30254,16560,9255,29058,1,2,0,6327,25187,137,140,75,65,10,1,0,0,0,2,4,3,44,7,8,0,1
45117547,DUO_SUPPORT,BOTTOM,0,0,0,0,17,False,19,8,13392,11900,24966,6037,15281,3647,14720,987,11084,2647,0,88,42,568,28223,27969,13915,13457,596,13480,6,0,0,1166,1349,38,0,0,0,2,0,0,0,0,1,0,0,132,54,16,0,6
40815932,SOLO,MIDDLE,0,0,0,0,18,False,14,7,19090,22000,252084,246152,3564,2367,39459,34625,2840,1993,838,353,8,620,34482,48275,26474,19165,2636,12655,1,4,3,8868,12530,295,3,1,2,12,3,0,0,0,2,3,5,56,16,10,0,0
50465651,SOLO,TOP,0,0,0,0,17,False,8,14,15684,15750,135987,80608,54773,606,27740,6999,20740,0,0,582,18,792,25721,43722,22643,18835,2244,9542,1,0,0,1189,2808,207,1,0,1,8,0,0,0,0,1,3,2,31,4,8,0,2
200284161,SOLO,MIDDLE,0,0,0,0,18,True,10,7,19678,17600,307264,46594,258350,2319,38084,1831,33934,2319,0,274,27,402,43774,43171,31738,9538,1894,13975,1,2,1,5160,7498,350,2,2,0,7,1,0,0,0,2,2,4,49,17,5,0,4
204088599,SOLO,TOP,0,0,0,0,18,True,6,13,17714,16250,237497,62291,172338,2867,43443,4604,36864,1973,0,1030,65,504,21872,34988,23174,10463,1349,11584,1,0,0,1484,11590,270,26,13,13,7,1,0,0,0,2,3,2,74,21,3,0,4
49294199,DUO_CARRY,BOTTOM,0,0,0,0,18,True,17,4,22399,21150,346251,322484,17643,6124,53720,47110,3146,3464,1006,449,15,646,28987,39658,25359,11937,2360,11637,5,2,0,7694,26789,342,23,23,0,15,2,0,0,0,2,3,10,34,10,6,0,0
50054051,NONE,JUNGLE,0,0,0,0,18,True,19,6,19761,19450,259764,227470,1214,31078,31019,26041,0,4978,0,679,40,714,58071,63834,45619,15829,2385,20864,1,1,0,1746,6109,86,163,84,79,13,0,0,0,0,1,4,4,54,21,8,0,1
33399786,DUO_SUPPORT,BOTTOM,0,0,0,0,18,True,23,10,13419,11150,46917,11188,32583,3145,14417,1569,10203,2645,0,213,64,425,43415,35859,25374,8723,1761,5556,4,1,0,1093,3586,63,0,0,0,2,0,0,0,0,1,0,0,80,44,8,0,6
50054051,NONE,JUNGLE,0,0,0,0,13,True,8,0,9931,7900,113572,35045,74168,4358,9927,2840,6237,850,0,318,5,0,8831,15880,13395,2428,56,6429,1,0,0,1371,3020,33,93,53,40,7,1,0,0,0,2,1,7,17,9,2,0,1
33399786,DUO_SUPPORT,BOTTOM,0,0,0,0,12,True,14,3,7923,6300,19622,6166,9430,4025,6922,1615,4640,665,0,41,17,362,7817,8578,5452,3063,62,4957,8,1,0,1100,4906,21,0,0,0,4,0,0,0,0,1,1,2,50,22,6,0,2
201140819,DUO_CARRY,BOTTOM,0,0,0,0,12,True,8,3,11647,9900,121561,118050,2641,870,13993,13590,403,0,1068,132,8,385,8178,12158,5946,3479,2732,5355,2,2,0,6043,11635,164,5,3,2,9,1,0,0,0,2,2,5,16,9,0,0,1
200858326,SOLO,MIDDLE,0,0,0,0,14,True,4,5,11406,11300,117094,93659,22446,988,12465,10196,2029,240,443,195,21,492,12863,14892,9318,5137,436,918,1,1,0,1783,1783,181,7,0,7,6,0,0,0,0,1,2,3,10,5,2,0,0
202073470,SOLO,TOP,0,0,0,0,12,True,5,3,8982,8575,81322,57134,22508,1680,8231,3226,5004,0,280,45,11,579,5877,12422,4410,7997,14,400,1,1,0,2988,12067,160,2,0,2,3,0,0,0,0,1,1,2,18,9,5,0,1
47501763,SOLO,MIDDLE,0,0,0,0,12,False,1,4,7574,6600,75618,9070,66193,354,5446,762,4329,354,0,271,11,634,4488,8417,4233,3601,581,290,1,0,0,1411,1411,156,1,1,0,3,0,0,0,0,1,0,0,5,6,0,0,3
210201414,NONE,JUNGLE,0,0,0,0,11,False,2,5,7579,6975,70689,38409,27135,5144,5693,1879,3069,744,0,188,14,454,12486,20783,15680,5025,78,8768,1,0,0,0,0,8,71,43,28,7,1,0,0,0,2,2,4,16,7,2,0,2
204088599,SOLO,TOP,0,0,0,0,12,False,5,7,6783,6450,60116,23181,36698,236,11894,2676,8981,236,0,348,25,285,6235,12278,7951,3865,462,1187,1,0,0,0,0,135,0,0,0,1,0,0,0,0,1,0,0,15,8,1,0,2
31955904,DUO_SUPPORT,BOTTOM,0,0,0,0,10,False,8,5,6105,5525,13207,3697,8865,645,6800,2317,3837,645,0,109,22,471,5128,10519,6583,3616,320,1105,5,0,0,0,0,6,5,5,0,2,0,0,0,0,1,1,2,47,19,5,0,5
200551260,DUO_CARRY,BOTTOM,0,0,0,0,10,False,1,8,5404,5150,38395,35392,2105,897,5290,4640,254,395,0,89,0,257,4919,12183,8927,2941,314,1442,3,0,0,375,375,76,0,0,0,1,0,0,0,0,1,0,0,4,4,1,0,0
50497342,NONE,JUNGLE,0,0,0,0,16,False,8,7,12994,12225,196609,180721,6257,9629,16174,12923,2575,675,0,725,12,685,26475,40144,25585,12849,1709,13734,1,0,0,2297,5919,89,115,81,34,6,0,0,0,0,1,1,4,29,10,5,0,6
37630490,DUO_CARRY,BOTTOM,0,0,0,0,14,False,4,8,11387,11100,133688,105408,26769,1511,20655,15665,4759,231,0,13,2,727,9805,24456,12888,11242,326,4305,3,2,0,2733,6854,192,3,1,2,5,0,0,0,0,1,1,3,9,6,1,0,0
200858326,SOLO,TOP,0,0,0,0,16,False,7,7,11543,10970,113727,22903,89088,1735,18420,2808,14876,735,222,331,30,699,42868,33778,11801,20907,1069,6958,9,1,0,742,742,174,3,1,2,5,0,0,0,0,1,1,2,15,6,4,0,0
44251462,SOLO,MIDDLE,0,0,0,0,15,False,5,8,11131,10825,125384,14931,72449,38002,17573,1294,11379,4899,0,48,13,694,10013,25039,8172,16451,415,4806,1,0,0,904,904,197,6,6,0,4,1,0,0,0,2,1,2,24,15,4,0,1
37221961,DUO_SUPPORT,BOTTOM,0,0,0,0,14,False,10,4,11038,9625,55633,8299,47245,87,17654,3117,14450,87,0,378,30,1261,9839,16752,7326,9059,366,2624,2,0,0,1753,2701,51,0,0,0,5,1,0,0,0,2,1,3,76,33,11,0,12
206430317,NONE,JUNGLE,0,0,0,0,18,True,12,2,15555,12758,224059,196210,5531,22317,18929,16662,823,1443,0,806,31,234,41899,28377,16655,10262,1460,10461,1,5,1,9794,34119,61,131,71,60,10,1,1,0,0,3,1,9,31,8,5,0,2
205619013,DUO_SUPPORT,BOTTOM,0,0,0,0,15,True,17,4,10330,8375,28785,6790,12276,9719,7028,1036,4510,1481,0,93,42,1062,37037,29806,17048,11698,1059,17598,5,1,0,390,2166,51,0,0,0,2,0,0,0,0,1,0,0,67,40,7,0,5
200306214,DUO_CARRY,BOTTOM,0,0,0,0,16,True,9,5,13228,11650,163609,153244,9850,514,16165,14431,1219,514,640,3,0,882,9037,20337,10524,8100,1711,4136,3,1,0,4191,12539,220,33,21,12,2,0,0,0,0,1,0,0,33,13,4,0,0
204088599,SOLO,TOP,0,0,0,0,16,True,7,11,13519,11050,141130,38991,102117,21,30579,5212,25345,21,0,725,45,529,12485,23248,11251,11032,964,5117,1,2,1,4552,4552,201,3,2,1,7,0,0,0,0,1,2,3,43,12,1,0,2
34001338,SOLO,MIDDLE,0,0,0,0,18,True,9,3,16201,14960,208366,14216,193804,345,38112,847,36919,345,0,346,25,1088,5143,16808,5807,9542,1458,1231,1,0,0,2923,6776,244,9,3,6,13,1,1,1,0,4,3,5,20,14,0,0,3
1724300,DUO_CARRY,BOTTOM,0,0,0,0,13,False,1,9,8233,8100,98001,97443,109,448,11533,11387,85,60,361,56,9,402,7841,19047,11635,7155,256,2550,2,0,0,0,0,154,14,14,0,2,0,0,0,0,1,0,0,14,7,3,0,0
44254122,NONE,JUNGLE,0,0,0,0,10,False,2,4,6745,6250,58506,18825,33194,6486,4130,529,3324,276,0,336,16,583,4380,12632,10212,2050,370,3510,1,0,0,0,0,30,52,43,9,1,0,0,0,0,1,0,0,17,12,1,0,3
36557161,DUO_SUPPORT,BOTTOM,0,0,0,0,10,False,2,2,5919,5575,13821,5818,5612,2391,2732,959,1772,0,0,377,28,931,8923,10677,6868,3623,186,590,4,0,0,0,0,42,0,0,0,1,0,0,0,0,1,0,0,23,14,2,0,1
44251462,SOLO,MIDDLE,0,0,0,0,12,False,1,8,6983,6700,58461,10967,47073,420,8597,1162,7015,420,0,388,17,259,9027,19119,13365,4881,872,2966,1,0,0,0,0,127,0,0,0,2,0,0,0,0,1,0,0,8,7,0,0,0
204088599,SOLO,TOP,0,0,0,0,13,False,1,4,9105,8895,104634,40829,61459,2346,9922,2513,7011,398,0,477,28,533,4892,8935,6577,2252,106,1780,1,2,0,5363,8256,179,1,1,0,3,0,0,0,0,1,0,0,35,12,3,0,4
604218,DUO_SUPPORT,BOTTOM,0,0,0,0,12,True,11,1,8125,6400,22577,9162,12599,815,7216,1717,4906,592,0,97,22,1193,9034,9142,5090,4051,0,872,4,0,0,1793,2848,30,0,0,0,4,0,0,0,0,1,1,4,32,12,4,0,2
32442957,NONE,JUNGLE,0,0,0,0,14,True,6,3,10588,9625,127565,97534,16583,13447,11591,9445,1611,534,0,623,15,595,17560,20302,16071,4150,80,5989,1,1,0,3486,27159,31,78,54,24,8,2,0,0,0,2,2,4,43,18,2,0,4
49294199,DUO_CARRY,BOTTOM,0,0,0,0,14,True,8,1,12876,9800,137849,130730,4018,3100,14306,12949,1026,330,0,317,3,1011,7264,12823,8185,4191,446,2744,4,2,1,10590,13726,182,16,9,7,9,0,0,0,0,1,2,6,7,4,1,0,0
1115617,SOLO,TOP,0,0,0,0,14,True,10,1,8960,7525,86512,5367,80757,387,11098,420,10678,0,0,103,26,208,22803,14763,10220,4112,430,1475,1,0,0,1091,3310,154,0,0,0,1,0,0,0,0,1,0,0,13,8,1,0,1
203160543,SOLO,MIDDLE,0,0,0,0,14,True,5,3,10078,8700,117841,103208,13631,1001,12625,11125,1166,334,575,99,19,445,14167,11197,6436,4562,198,1377,1,3,0,2996,8524,173,6,5,1,5,0,0,0,0,1,1,2,11,8,1,0,0
200375972,DUO_SUPPORT,BOTTOM,0,0,0,0,13,True,18,0,9568,8050,29121,9571,10347,9202,7761,1431,6002,327,0,415,30,1662,17087,16184,11534,4627,23,7468,5,0,1,1516,3458,54,0,0,0,1,0,0,0,0,1,0,0,76,26,12,0,6
201009171,DUO_CARRY,BOTTOM,0,0,0,0,14,True,7,4,14034,13750,172851,145734,25600,1516,26903,24116,1946,840,1344,215,10,732,11348,16699,9670,2294,4735,7043,3,2,0,7058,17402,198,9,8,1,8,1,0,0,0,2,3,3,13,7,3,0,0
200853851,NONE,JUNGLE,0,0,0,0,14,True,7,2,10833,8900,135908,95343,26848,13716,10763,8581,2165,16,0,732,11,1013,19156,23177,17299,5505,372,7221,1,3,0,6553,22902,41,66,50,16,4,0,0,0,0,1,1,2,34,17,0,0,3
204088599,SOLO,TOP,0,0,0,0,15,True,4,2,11333,8300,145092,60520,80492,4080,18764,3941,14075,748,0,394,26,958,9637,14053,11533,1505,1015,4844,1,1,0,3718,15108,210,23,5,18,2,0,0,0,0,1,0,0,47,10,7,0,2
1115617,SOLO,MIDDLE,0,0,0,0,15,True,9,0,12033,11025,134001,7152,126372,476,17881,1069,16727,84,94,1231,35,0,28962,13141,8032,3653,1455,2519,1,1,0,2594,6744,219,3,2,1,6,1,1,0,0,3,1,6,21,10,1,0,1
202748410,NONE,JUNGLE,0,0,0,0,14,False,0,3,9726,9083,102896,95376,5915,1604,14082,11276,1200,1604,0,163,7,602,9702,15514,7725,7380,408,1513,1,0,0,2270,2270,200,4,2,2,5,0,0,0,0,1,2,3,12,7,1,0,4
35855831,SOLO,TOP,0,0,0,0,13,False,0,3,8126,7450,72851,22735,49720,395,11731,854,10480,395,0,185,14,743,29287,26695,13175,13004,516,6901,1,0,0,0,0,171,6,6,0,1,0,0,0,0,1,0,0,10,3,4,0,0
49294199,NONE,JUNGLE,0,0,0,0,15,False,5,3,9226,8750,165941,146289,1961,17690,7535,5157,171,2207,0,243,2,717,12878,24176,15757,8118,300,9252,1,0,0,0,3975,60,133,79,54,1,0,0,0,0,1,0,0,21,10,6,0,0
51400560,DUO_SUPPORT,BOTTOM,0,0,0,0,10,False,1,9,6266,5700,21666,6760,6255,8649,4677,1887,2595,195,0,91,26,368,22428,19860,11552,7728,580,1484,3,0,0,0,2894,39,0,0,0,1,0,0,0,0,1,0,0,44,28,5,0,4
48917513,DUO_CARRY,BOTTOM,0,0,0,0,13,False,4,4,8761,7950,97114,93608,2383,1122,11789,10115,796,876,313,55,3,503,11308,20039,12061,7767,210,2988,4,0,0,0,0,199,7,7,0,0,0,0,0,0,0,0,0,22,16,3,0,6
200468967,DUO_CARRY,BOTTOM,0,0,0,0,15,False,6,6,14029,13550,189130,178432,10696,0,29716,25375,4340,0,748,363,33,770,22050,38554,26673,11539,341,1855,1,0,0,2084,3502,244,7,6,1,12,2,0,0,0,2,4,4,14,11,1,0,0
204088599,SOLO,TOP,0,0,0,0,16,False,2,7,11306,9635,147243,47114,97495,2634,27071,3859,22162,1050,0,647,50,633,12957,19103,12261,6692,149,4345,1,1,0,86,10801,221,4,1,3,4,0,0,0,0,1,1,2,38,12,3,0,2
46202917,SOLO,MIDDLE,0,0,0,0,16,False,3,6,11477,11050,149002,130115,18210,676,12254,10348,1229,676,411,331,21,657,26922,29975,15413,14433,128,3856,1,0,0,353,353,193,19,19,0,5,1,0,0,0,2,1,4,13,8,1,0,0
202073470,DUO_SUPPORT,BOTTOM,0,0,0,0,14,False,18,3,10153,9575,14769,1284,12585,899,6160,337,5172,649,0,223,41,1386,6896,12881,7142,5665,73,38555,5,0,0,178,371,9,0,0,0,2,0,0,0,0,1,1,2,16,11,1,0,1
39528427,NONE,JUNGLE,0,0,0,0,15,False,11,5,9894,9410,148299,36719,43011,68567,6473,1063,5173,235,0,821,15,663,39728,46888,29986,15979,922,18662,5,0,0,0,27724,35,70,48,22,3,0,0,0,0,1,1,2,41,13,4,0,2
50640081,SOLO,MIDDLE,0,0,0,0,18,True,10,3,16529,14210,220921,23411,196039,1469,25355,1015,24165,175,0,2049,56,884,13788,14565,10940,3147,478,2546,1,3,1,6516,10665,259,63,37,26,7,0,0,0,0,1,1,5,38,16,5,0,3
36557161,SOLO,TOP,0,0,0,0,17,True,4,3,13767,13658,145809,117162,27848,798,20961,16576,4384,0,0,227,16,973,25102,29737,13097,16346,294,4219,1,2,0,2930,3069,226,25,8,17,6,1,0,0,0,2,1,4,29,15,4,0,3
